age,weight,height,gender,activity,goal,bmr,tdee,calories,protein_g,carbs_g,fat_g,fitness_level
43,49,185,1,1.375,fat_loss,1387.8600000000001,1908.3075000000001,1508.3075000000001,78.4,169.68459375,41.89743055555556,Intermediate
31,64,188,1,1.2,maintain,1671.66,2005.992,2005.992,102.4,225.6741,55.722,Beginner
19,84,165,1,1.375,maintain,1897.66,2609.2825000000003,2609.2825000000003,134.4,293.54428125000004,72.48006944444445,Intermediate
34,100,171,1,1.55,maintain,2055.3599999999997,3185.8079999999995,3185.8079999999995,160.0,358.4034,88.49466666666666,Advanced
31,88,170,1,1.375,maintain,1906.86,2621.9325,2621.9325,140.8,294.96740625,72.83145833333333,Intermediate
43,45,170,1,1.55,muscle_gain,1262.2600000000002,1956.5030000000004,2256.5030000000006,90.0,253.85658750000007,62.68063888888891,Advanced
30,101,157,1,1.55,fat_loss,2024.3600000000001,3137.7580000000003,2737.7580000000003,161.60000000000002,307.99777500000005,76.04883333333333,Advanced
44,74,165,1,1.375,fat_loss,1621.16,2229.0950000000003,1829.0950000000003,118.4,205.77318750000003,50.80819444444445,Intermediate
26,65,180,0,1.725,fat_loss,1491.8,2573.355,2173.355,104.0,244.5024375,60.37097222222222,Advanced
43,64,191,1,1.2,muscle_gain,1617.66,1941.192,2241.192,128.0,252.13410000000002,62.25533333333333,Beginner
42,50,159,1,1.725,maintain,1282.1599999999999,2211.7259999999997,2211.7259999999997,80.0,248.81917499999997,61.436833333333325,Advanced
32,66,181,1,1.725,fat_loss,1659.1599999999999,2862.051,2462.051,105.60000000000001,276.9807375,68.39030555555556,Advanced
42,62,183,0,1.375,maintain,1404.7000000000003,1931.4625000000003,1931.4625000000003,99.2,217.28953125000004,53.65173611111112,Intermediate
39,52,158,1,1.2,maintain,1321.26,1585.512,1585.512,83.2,178.3701,44.042,Beginner
32,83,166,0,1.2,muscle_gain,1588.1999999999998,1905.8399999999997,2205.8399999999997,166.0,248.15699999999998,61.273333333333326,Beginner
41,76,160,1,1.725,muscle_gain,1641.06,2830.8285,3130.8285,152.0,352.21820625000004,86.96745833333334,Advanced
47,77,181,1,1.375,maintain,1721.0599999999997,2366.4574999999995,2366.4574999999995,123.2,266.22646875,65.73493055555554,Intermediate
28,97,159,0,1.2,fat_loss,1712.5,2055.0,1655.0,155.20000000000002,186.1875,45.97222222222222,Beginner
48,60,171,1,1.725,fat_loss,1439.56,2483.241,2083.241,96.0,234.3646125,57.867805555555556,Advanced
33,56,166,0,1.2,muscle_gain,1335.5,1602.6,1902.6,112.0,214.0425,52.849999999999994,Beginner
46,82,153,0,1.375,muscle_gain,1478.5,2032.9375,2332.9375,164.0,262.45546875,64.80381944444444,Intermediate
34,96,174,1,1.375,muscle_gain,2016.16,2772.2200000000003,3072.2200000000003,192.0,345.62475000000006,85.33944444444445,Intermediate
43,78,170,1,1.375,muscle_gain,1704.46,2343.6325,2643.6325,156.0,297.40865625000004,73.43423611111112,Intermediate
21,58,186,1,1.2,muscle_gain,1638.66,1966.392,2266.392,116.0,254.9691,62.95533333333333,Beginner
18,80,187,1,1.55,muscle_gain,1955.3600000000001,3030.8080000000004,3330.8080000000004,160.0,374.71590000000003,92.52244444444446,Advanced
25,77,150,0,1.2,muscle_gain,1513.5,1816.2,2116.2,154.0,238.0725,58.78333333333333,Beginner
34,67,174,0,1.55,fat_loss,1457.2,2258.6600000000003,1858.6600000000003,107.2,209.09925000000004,51.62944444444445,Advanced
20,94,185,1,1.375,muscle_gain,2121.96,2917.695,3217.695,188.0,361.99068750000004,89.38041666666668,Intermediate
46,89,166,0,1.725,muscle_gain,1583.2,2731.0200000000004,3031.0200000000004,178.0,340.9897500000001,84.19500000000001,Advanced
37,46,190,0,1.55,fat_loss,1300.7,2016.085,1616.085,73.60000000000001,181.8095625,44.89125,Advanced
32,85,173,1,1.375,fat_loss,1875.3599999999997,2578.6199999999994,2178.6199999999994,136.0,245.09474999999995,60.51722222222221,Intermediate
32,65,151,0,1.375,maintain,1376.1,1892.1374999999998,1892.1374999999998,104.0,212.86546875,52.559374999999996,Intermediate
48,46,189,0,1.55,muscle_gain,1250.2999999999997,1937.9649999999997,2237.9649999999997,92.0,251.77106249999997,62.16569444444443,Advanced
41,71,164,1,1.725,muscle_gain,1593.26,2748.3735,3048.3735,142.0,342.94201875000005,84.67704166666667,Advanced
39,101,181,0,1.375,muscle_gain,1770.2,2434.025,2734.025,202.0,307.5778125,75.94513888888889,Intermediate
31,53,188,1,1.55,muscle_gain,1524.26,2362.603,2662.603,106.0,299.5428375,73.96119444444444,Advanced
43,45,155,0,1.725,maintain,1157.1999999999998,1996.1699999999998,1996.1699999999998,72.0,224.56912499999999,55.44916666666666,Advanced
45,55,150,1,1.725,fat_loss,1288.8600000000001,2223.2835000000005,1823.2835000000005,88.0,205.11939375000006,50.6467638888889,Advanced
40,47,172,0,1.375,fat_loss,1241.2,1706.65,1306.65,75.2,146.99812500000002,36.295833333333334,Intermediate
31,96,188,0,1.2,muscle_gain,1780.3,2136.3599999999997,2436.3599999999997,192.0,274.09049999999996,67.67666666666666,Beginner
41,67,166,1,1.2,muscle_gain,1549.26,1859.1119999999999,2159.112,134.0,242.9001,59.97533333333334,Beginner
19,70,183,1,1.375,muscle_gain,1796.4599999999998,2470.1324999999997,2770.1324999999997,140.0,311.63990624999997,76.94812499999999,Intermediate
30,48,190,1,1.725,maintain,1472.56,2540.166,2540.166,76.80000000000001,285.76867500000003,70.56016666666667,Advanced
43,62,178,1,1.375,maintain,1528.46,2101.6325,2101.6325,99.2,236.43365625,58.37868055555556,Intermediate
31,99,158,0,1.55,fat_loss,1714.9,2658.0950000000003,2258.0950000000003,158.4,254.03568750000002,62.72486111111112,Advanced
44,50,162,0,1.2,muscle_gain,1220.6,1464.7199999999998,1764.7199999999998,100.0,198.53099999999998,49.019999999999996,Beginner
41,79,155,0,1.55,muscle_gain,1478.6000000000001,2291.8300000000004,2591.8300000000004,158.0,291.58087500000005,71.99527777777779,Advanced
36,66,155,1,1.375,muscle_gain,1511.56,2078.395,2378.395,132.0,267.5694375,66.06652777777778,Intermediate
24,87,169,0,1.375,muscle_gain,1668.7,2294.4625,2594.4625,174.0,291.87703125,72.06840277777778,Intermediate
20,59,152,0,1.725,maintain,1375.6,2372.91,2372.91,94.4,266.952375,65.91416666666666,Advanced
32,66,166,1,1.725,fat_loss,1587.1599999999999,2737.851,2337.851,105.60000000000001,263.0082375,64.94030555555555,Advanced
40,104,161,1,1.725,fat_loss,2026.7600000000002,3496.1610000000005,3096.1610000000005,166.4,348.31811250000004,86.00447222222223,Advanced
31,81,194,0,1.55,maintain,1660.8999999999999,2574.395,2574.395,129.6,289.6194375,71.51097222222222,Advanced
28,96,150,1,1.725,muscle_gain,1935.1600000000003,3338.1510000000007,3638.1510000000007,192.0,409.2919875000001,101.05975000000002,Advanced
32,86,166,0,1.375,fat_loss,1615.8000000000002,2221.7250000000004,1821.7250000000004,137.6,204.94406250000006,50.60347222222223,Intermediate
45,56,152,0,1.725,fat_loss,1240.5,2139.8625,1739.8625000000002,89.60000000000001,195.73453125000003,48.3295138888889,Advanced
30,91,175,1,1.2,maintain,1976.7600000000002,2372.112,2372.112,145.6,266.86260000000004,65.892,Beginner
35,93,164,0,1.725,muscle_gain,1661.1,2865.3975,3165.3975,186.0,356.10721875,87.92770833333333,Advanced
43,86,185,1,1.55,fat_loss,1883.6600000000003,2919.6730000000007,2519.6730000000007,137.6,283.4632125000001,69.99091666666669,Advanced
23,82,181,1,1.2,muscle_gain,1924.8600000000001,2309.832,2609.832,164.0,293.60609999999997,72.49533333333333,Beginner
20,62,181,0,1.2,fat_loss,1493.1,1791.7199999999998,1391.7199999999998,99.2,156.56849999999997,38.65888888888888,Beginner
36,89,153,0,1.2,maintain,1585.9,1903.08,1903.08,142.4,214.0965,52.86333333333333,Beginner
32,79,167,0,1.55,muscle_gain,1554.5000000000002,2409.4750000000004,2709.4750000000004,158.0,304.8159375000001,75.26319444444445,Advanced
49,74,168,1,1.375,maintain,1607.0600000000002,2209.7075000000004,2209.7075000000004,118.4,248.59209375000006,61.3807638888889,Intermediate
42,68,192,0,1.725,fat_loss,1487.8,2566.455,2166.455,108.80000000000001,243.7261875,60.17930555555555,Advanced
40,86,184,1,1.2,maintain,1895.96,2275.152,2275.152,137.6,255.9546,63.19866666666667,Beginner
22,74,189,1,1.2,maintain,1861.7599999999998,2234.1119999999996,2234.1119999999996,118.4,251.33759999999995,62.05866666666665,Beginner
45,58,163,0,1.2,maintain,1293.0,1551.6,1551.6,92.80000000000001,174.555,43.099999999999994,Beginner
27,50,182,1,1.375,fat_loss,1478.06,2032.3325,1632.3325,80.0,183.63740625,45.34256944444444,Intermediate
24,47,163,0,1.375,muscle_gain,1282.1,1762.8874999999998,2062.8875,94.0,232.07484374999999,57.30243055555555,Intermediate
42,60,183,0,1.55,maintain,1386.3000000000002,2148.7650000000003,2148.7650000000003,96.0,241.73606250000003,59.68791666666667,Advanced
34,51,153,0,1.375,muscle_gain,1244.8999999999999,1711.7374999999997,2011.7374999999997,102.0,226.32046874999997,55.88159722222221,Intermediate
24,96,173,0,1.725,fat_loss,1763.8999999999999,3042.7275,2642.7275,153.60000000000002,297.30684375,73.40909722222221,Advanced
39,58,178,0,1.55,muscle_gain,1365.3,2116.215,2416.215,116.0,271.82418750000005,67.11708333333334,Advanced
43,53,168,0,1.55,maintain,1271.1,1970.205,1970.205,84.80000000000001,221.6480625,54.727916666666665,Advanced
47,59,155,0,1.725,maintain,1268.8000000000002,2188.6800000000003,2188.6800000000003,94.4,246.22650000000004,60.796666666666674,Advanced
29,65,182,1,1.725,maintain,1667.66,2876.7135000000003,2876.7135000000003,104.0,323.63026875,79.90870833333334,Advanced
42,79,189,0,1.725,maintain,1579.7000000000003,2724.9825000000005,2724.9825000000005,126.4,306.56053125000005,75.69395833333334,Advanced
34,46,168,1,1.55,maintain,1317.36,2041.908,2041.908,73.60000000000001,229.71465,56.71966666666666,Advanced
30,71,150,1,1.55,maintain,1588.76,2462.578,2462.578,113.60000000000001,277.040025,68.40494444444444,Advanced
37,46,154,1,1.55,fat_loss,1233.06,1911.243,1511.243,73.60000000000001,170.0148375,41.97897222222222,Advanced
42,79,176,0,1.725,fat_loss,1539.4,2655.465,2255.465,126.4,253.73981250000003,62.65180555555556,Advanced
21,62,165,1,1.725,fat_loss,1591.46,2745.2685,2345.2685,99.2,263.84270625000005,65.14634722222223,Advanced
27,58,155,1,1.2,muscle_gain,1455.6599999999999,1746.7919999999997,2046.7919999999997,116.0,230.26409999999996,56.85533333333333,Beginner
20,64,189,0,1.375,muscle_gain,1536.3000000000002,2112.4125000000004,2412.4125000000004,128.0,271.39640625000004,67.01145833333334,Intermediate
26,62,162,0,1.2,fat_loss,1408.4,1690.0800000000002,1290.0800000000002,99.2,145.13400000000001,35.83555555555556,Beginner
30,54,184,1,1.725,muscle_gain,1524.1599999999999,2629.176,2929.176,108.0,329.5323,81.366,Advanced
35,69,168,0,1.55,muscle_gain,1452.7000000000003,2251.6850000000004,2551.6850000000004,138.0,287.0645625000001,70.8801388888889,Advanced
32,46,161,0,1.725,maintain,1232.3000000000002,2125.7175,2125.7175,73.60000000000001,239.14321875000002,59.04770833333334,Advanced
21,69,165,0,1.375,maintain,1503.6000000000001,2067.4500000000003,2067.4500000000003,110.4,232.58812500000005,57.429166666666674,Intermediate
32,98,192,0,1.2,muscle_gain,1806.8,2168.16,2468.16,196.0,277.668,68.56,Beginner
39,77,159,1,1.2,muscle_gain,1661.0599999999997,1993.2719999999995,2293.2719999999995,154.0,257.99309999999997,63.701999999999984,Beginner
19,80,174,0,1.55,fat_loss,1641.3,2544.015,2144.015,128.0,241.2016875,59.555972222222216,Advanced
32,75,169,0,1.2,muscle_gain,1523.9,1828.68,2128.6800000000003,150.0,239.47650000000004,59.13000000000001,Beginner
25,58,180,0,1.2,maintain,1431.6999999999998,1718.0399999999997,1718.0399999999997,92.80000000000001,193.27949999999998,47.72333333333333,Beginner
25,45,153,1,1.725,muscle_gain,1283.26,2213.6235,2513.6235,90.0,282.78264375000003,69.82287500000001,Advanced
34,90,193,1,1.2,fat_loss,2026.9599999999998,2432.352,2032.3519999999999,144.0,228.6396,56.45422222222222,Beginner
29,60,172,0,1.2,maintain,1408.1000000000001,1689.72,1689.72,96.0,190.0935,46.93666666666667,Beginner
36,98,151,0,1.2,maintain,1662.4999999999998,1994.9999999999995,1994.9999999999995,156.8,224.43749999999994,55.41666666666666,Beginner
27,90,171,1,1.55,maintain,1961.2599999999998,3039.9529999999995,3039.9529999999995,144.0,341.99471249999993,84.44313888888888,Advanced
26,96,186,0,1.55,maintain,1795.6000000000001,2783.1800000000003,2783.1800000000003,153.60000000000002,313.10775000000007,77.31055555555557,Advanced
22,47,157,0,1.725,muscle_gain,1272.1000000000001,2194.3725000000004,2494.3725000000004,94.0,280.61690625000006,69.28812500000001,Advanced
23,79,156,1,1.2,fat_loss,1764.66,2117.592,1717.592,126.4,193.22910000000002,47.71088888888889,Beginner
37,85,163,0,1.55,muscle_gain,1575.8,2442.49,2742.49,170.0,308.530125,76.18027777777777,Advanced
43,50,152,0,1.55,muscle_gain,1193.8999999999999,1850.5449999999998,2150.545,100.0,241.9363125,59.73736111111111,Advanced
49,69,165,1,1.725,maintain,1525.66,2631.7635000000005,2631.7635000000005,110.4,296.07339375000004,73.10454166666668,Advanced
19,57,168,1,1.375,fat_loss,1550.26,2131.6075,1731.6075,91.2,194.80584375,48.100208333333335,Intermediate
44,97,167,0,1.2,maintain,1668.5,2002.1999999999998,2002.1999999999998,155.20000000000002,225.24749999999997,55.61666666666666,Beginner
41,78,165,1,1.55,muscle_gain,1691.86,2622.383,2922.383,156.0,328.7680875,81.17730555555555,Advanced
44,52,157,0,1.725,muscle_gain,1223.5,2110.5375,2410.5375,104.0,271.18546875,66.959375,Advanced
30,65,182,0,1.725,maintain,1480.8,2554.38,2554.38,104.0,287.36775,70.955,Advanced
23,78,161,0,1.725,muscle_gain,1565.3999999999996,2700.3149999999996,3000.3149999999996,156.0,337.53543749999994,83.34208333333332,Advanced
22,48,160,1,1.55,muscle_gain,1374.1599999999999,2129.948,2429.948,96.0,273.36915,67.49855555555555,Advanced
42,69,154,1,1.2,maintain,1512.7599999999998,1815.3119999999997,1815.3119999999997,110.4,204.22259999999997,50.42533333333333,Beginner
18,59,176,0,1.375,muscle_gain,1458.6,2005.5749999999998,2305.575,118.0,259.3771875,64.04374999999999,Intermediate
38,48,161,0,1.2,fat_loss,1224.9,1469.88,1069.88,76.80000000000001,120.36150000000002,29.71888888888889,Beginner
39,89,166,1,1.725,maintain,1855.4600000000003,3200.6685000000007,3200.6685000000007,142.4,360.07520625000006,88.90745833333335,Advanced
38,104,155,1,1.725,fat_loss,2009.3600000000001,3466.146,3066.146,166.4,344.94142500000004,85.17072222222222,Advanced
23,56,182,1,1.375,muscle_gain,1581.2600000000002,2174.2325,2474.2325,112.0,278.35115625000003,68.72868055555556,Intermediate
23,76,154,0,1.2,muscle_gain,1525.3,1830.36,2130.3599999999997,152.0,239.66549999999998,59.176666666666655,Beginner
40,76,177,1,1.725,maintain,1728.3600000000001,2981.4210000000003,2981.4210000000003,121.60000000000001,335.40986250000003,82.81725,Advanced
33,72,163,1,1.725,muscle_gain,1647.46,2841.8685,3141.8685,144.0,353.46020625,87.274125,Advanced
21,57,154,0,1.2,maintain,1359.1000000000001,1630.92,1630.92,91.2,183.47850000000003,45.303333333333335,Beginner
47,75,182,0,1.725,maintain,1499.7,2586.9825,2586.9825,120.0,291.03553125,71.860625,Advanced
28,58,190,0,1.2,maintain,1449.7999999999997,1739.7599999999995,1739.7599999999995,92.80000000000001,195.72299999999996,48.326666666666654,Beginner
47,64,168,1,1.725,maintain,1484.46,2560.6935000000003,2560.6935000000003,102.4,288.07801875000007,71.13037500000002,Advanced
47,62,171,0,1.2,maintain,1346.0,1615.2,1615.2,99.2,181.71,44.86666666666667,Beginner
47,73,154,0,1.375,fat_loss,1394.5,1917.4375,1517.4375,116.80000000000001,170.71171875000002,42.151041666666664,Intermediate
48,104,151,0,1.725,maintain,1666.1,2874.0225,2874.0225,166.4,323.32753125,79.83395833333333,Advanced
41,50,179,0,1.375,fat_loss,1286.2,1768.525,1368.525,80.0,153.95906250000002,38.014583333333334,Intermediate
40,76,188,1,1.725,muscle_gain,1781.1599999999999,3072.5009999999997,3372.5009999999997,152.0,379.4063625,93.68058333333333,Advanced
26,73,153,0,1.725,maintain,1481.6999999999998,2555.9325,2555.9325,116.80000000000001,287.54240625,70.998125,Advanced
40,87,182,1,1.55,muscle_gain,1899.7599999999998,2944.6279999999997,3244.6279999999997,174.0,365.02065,90.12855555555555,Advanced
20,46,162,1,1.2,maintain,1368.3600000000001,1642.0320000000002,1642.0320000000002,73.60000000000001,184.72860000000003,45.612,Beginner
36,104,169,1,1.375,fat_loss,2087.96,2870.945,2470.945,166.4,277.9813125,68.63736111111112,Intermediate
48,67,156,0,1.375,fat_loss,1341.1999999999998,1844.1499999999996,1444.1499999999996,107.2,162.46687499999996,40.11527777777777,Intermediate
25,63,164,1,1.375,fat_loss,1577.26,2168.7325,1768.7325,100.80000000000001,198.98240625000003,49.131458333333335,Intermediate
22,75,172,0,1.2,muscle_gain,1576.2,1891.44,2191.44,150.0,246.537,60.873333333333335,Beginner
21,95,163,0,1.55,maintain,1736.6,2691.73,2691.73,152.0,302.81962500000003,74.77027777777778,Advanced
41,49,172,0,1.375,muscle_gain,1255.3,1726.0375,2026.0375,98.0,227.92921875,56.278819444444444,Intermediate
48,63,168,1,1.2,fat_loss,1465.3600000000001,1758.432,1358.432,100.80000000000001,152.8236,37.73422222222222,Beginner
23,78,178,0,1.725,muscle_gain,1618.1,2791.2225,3091.2225,156.0,347.76253125,85.86729166666666,Advanced
19,54,169,0,1.375,fat_loss,1386.6,1906.5749999999998,1506.5749999999998,86.4,169.48968749999997,41.84930555555555,Intermediate
37,69,178,0,1.375,fat_loss,1475.1000000000004,2028.2625000000005,1628.2625000000005,110.4,183.17953125000005,45.2295138888889,Intermediate
45,46,173,1,1.55,fat_loss,1278.6599999999999,1981.9229999999998,1581.9229999999998,73.60000000000001,177.96633749999998,43.94230555555555,Advanced
28,55,167,1,1.375,maintain,1467.3600000000001,2017.6200000000001,2017.6200000000001,88.0,226.98225000000002,56.045,Intermediate
21,94,159,1,1.375,maintain,1991.4599999999998,2738.2574999999997,2738.2574999999997,150.4,308.05396874999997,76.06270833333332,Intermediate
32,75,190,0,1.725,fat_loss,1589.0,2741.025,2341.025,120.0,263.3653125,65.02847222222222,Advanced
23,100,157,1,1.2,muscle_gain,2050.86,2461.032,2761.032,200.0,310.6161,76.69533333333334,Beginner
39,59,175,0,1.2,muscle_gain,1365.2,1638.24,1938.24,118.0,218.052,53.84,Beginner
34,53,178,0,1.55,maintain,1340.8,2078.24,2078.24,84.80000000000001,233.802,57.72888888888888,Advanced
47,67,159,1,1.725,fat_loss,1481.46,2555.5185,2155.5185,107.2,242.49583125,59.87551388888889,Advanced
41,63,166,0,1.2,muscle_gain,1365.4999999999998,1638.5999999999997,1938.5999999999997,126.0,218.09249999999997,53.849999999999994,Beginner
23,53,151,1,1.725,fat_loss,1392.2600000000002,2401.6485000000007,2001.6485000000007,84.80000000000001,225.18545625000007,55.601347222222245,Advanced
36,79,155,0,1.2,muscle_gain,1500.1000000000001,1800.1200000000001,2100.12,158.0,236.2635,58.336666666666666,Beginner
47,65,154,1,1.725,maintain,1430.6599999999999,2467.8885,2467.8885,104.0,277.63745625,68.55245833333333,Advanced
42,53,177,0,1.55,fat_loss,1303.3000000000002,2020.1150000000002,1620.1150000000002,84.80000000000001,182.26293750000002,45.00319444444445,Advanced
19,72,190,0,1.375,fat_loss,1617.3,2223.7875,1823.7875,115.2,205.17609375,50.66076388888889,Intermediate
32,90,154,0,1.55,muscle_gain,1615.4,2503.8700000000003,2803.8700000000003,180.0,315.435375,77.88527777777779,Advanced
28,95,167,0,1.2,muscle_gain,1718.8999999999999,2062.68,2362.68,190.0,265.8015,65.63,Beginner
